gene_id,KO,L22-1,L22-2,L22-3,R22-1,R22-2,R22-3,L27-1,L27-2,L27-3,R27-1,R27-2,R27-3,L32-1,L32-2,L32-3,R32-1,R32-2,R32-3
2641943489,NA,136,45,23,59,108,99,15,11,12,237,138,97,153,147,67,95,121,117
2641943490,NA,90,39,16,74,76,83,10,11,0,147,116,109,124,76,45,71,61,59
2641943491,NA,143,45,13,48,61,69,17,18,2,206,116,154,248,148,106,138,139,132
2641943492,K01519,77,23,10,45,37,40,20,5,2,120,92,89,118,109,65,77,73,85
2641943493,NA,0,2,1,1,4,7,0,1,0,11,12,7,6,12,3,8,2,4
2641943494,NA,37,9,3,12,18,13,3,1,2,23,15,23,10,8,12,8,9,12
2641943495,K05385,219,113,74,159,160,167,61,30,20,421,204,218,227,174,140,217,218,227
2641943496,NA,1,0,0,0,0,0,0,0,0,5,1,0,1,0,2,3,0,0
2641943497,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2641943498,K06867,13,6,1,18,10,22,3,0,0,65,21,17,18,16,12,35,29,35
2641943499,K05384,126,47,17,87,97,124,20,19,1,259,142,133,122,120,85,112,155,121
2641943500,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943501,NA,1,0,0,1,0,0,0,0,0,7,0,1,1,4,2,4,1,0
2641943502,K06402,18,14,5,14,5,11,1,2,5,36,26,14,26,26,26,13,18,18
2641943503,K02698,359,128,59,136,150,180,65,35,22,711,372,252,229,189,137,325,415,355
2641943504,NA,40,17,13,14,25,26,6,7,2,26,19,23,29,19,17,26,30,23
2641943505,NA,3,1,0,2,0,2,0,0,0,5,2,1,3,4,1,3,1,4
2641943506,NA,24,15,1,14,13,15,2,1,0,26,22,17,26,22,16,9,19,17
2641943507,NA,790,332,167,386,408,443,203,132,35,1088,781,757,1344,1245,839,862,994,871
2641943508,NA,0,0,0,0,2,0,0,0,1,4,0,0,0,0,1,0,0,0
2641943509,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943510,NA,186,82,42,90,89,81,64,48,18,218,127,144,338,320,247,221,242,238
2641943511,NA,459,227,99,187,228,227,144,95,41,742,397,339,1047,867,568,632,693,663
2641943512,K03321,140,88,30,75,81,102,37,17,12,161,115,123,173,197,117,121,120,98
2641943513,NA,9,7,2,12,8,11,2,1,0,20,11,20,29,17,16,18,29,15
2641943514,NA,4,2,0,4,4,5,1,0,0,7,7,3,12,4,3,4,6,5
2641943515,NA,190,43,10,60,66,100,4,5,0,74,51,50,47,50,18,40,23,42
2641943516,K04771,608,319,143,258,375,299,81,32,11,215,172,209,226,193,144,175,196,170
2641943517,NA,48,28,7,23,34,40,3,0,0,37,36,21,22,38,21,11,20,14
2641943518,K01462,198,66,16,84,106,146,5,9,0,125,78,88,107,91,70,58,63,49
2641943519,NA,6,3,0,1,3,2,0,1,0,14,7,7,8,8,3,5,4,5
2641943520,K05795,512,200,97,215,251,272,74,54,9,449,298,265,363,313,187,238,243,239
2641943521,K05795,121,57,39,79,76,85,34,14,4,165,141,97,171,141,96,98,107,97
2641943522,NA,6,4,0,1,5,4,0,0,1,11,7,2,6,3,0,1,2,3
2641943523,NA,15,2,4,12,5,15,5,2,0,52,19,24,44,17,37,34,33,25
2641943524,NA,92,27,7,31,35,68,10,4,2,114,84,78,48,48,24,42,65,24
2641943525,NA,1813,723,242,1081,1079,1543,181,132,38,2939,2040,1809,1644,1260,790,1244,1367,1122
2641943526,NA,161,77,35,74,98,95,50,24,14,199,142,123,165,124,104,124,153,105
2641943527,NA,263,118,48,89,108,133,27,25,9,198,167,169,230,179,112,147,129,135
2641943528,NA,157,49,15,94,67,109,8,11,1,168,130,123,179,138,73,97,100,87
2641943529,NA,152,70,14,87,105,103,8,4,0,159,157,148,162,152,72,124,110,103
2641943530,NA,2389,866,290,1724,1844,2597,416,266,70,6247,4230,3375,5644,4486,2441,2068,2523,2076
2641943531,NA,256,80,20,171,133,230,22,17,6,314,174,190,244,215,143,178,208,210
2641943532,NA,2,1,0,6,2,1,0,0,0,5,5,1,4,0,1,3,1,1
2641943533,NA,22,10,0,15,21,34,0,1,0,40,31,27,36,21,6,24,11,12
2641943534,NA,14,1,1,10,1,9,1,1,0,9,10,15,12,6,6,12,14,9
2641943535,NA,25,9,0,11,9,23,0,0,0,19,18,23,19,21,13,13,20,24
2641943536,NA,987,349,94,577,673,894,128,78,12,1523,1155,1164,1389,1127,778,797,1068,776
2641943537,K18534,1314,682,405,1052,1277,1219,540,322,183,1613,1383,1329,1667,1580,1298,1646,1597,1421
2641943538,NA,412,228,110,303,376,395,80,41,12,455,368,458,526,441,336,347,383,371
2641943539,NA,6,1,0,2,2,4,0,1,0,5,5,9,4,5,7,4,7,3
2641943540,NA,0,0,0,2,4,2,0,0,0,1,5,3,1,3,2,0,3,1
2641943541,NA,2,0,0,0,1,0,0,0,0,1,1,3,0,0,0,1,0,1
2641943542,K21001,208,116,68,90,137,105,32,26,10,196,114,140,153,145,98,115,105,112
2641943543,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943544,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943545,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943546,K01790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943547,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943548,K01709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943549,K00978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943550,K15257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943551,NA,37,15,10,29,19,30,17,6,3,42,17,35,30,20,21,23,21,18
2641943552,NA,39,29,15,29,29,28,16,13,4,49,26,21,28,26,20,34,33,27
2641943553,K09667,30,18,11,15,30,15,8,4,8,33,21,24,26,28,11,24,23,18
2641943554,NA,15,4,3,12,5,12,1,3,1,19,10,15,21,11,5,13,6,13
2641943555,K02067,74,37,17,27,21,30,10,7,3,38,34,35,52,41,32,28,25,34
2641943556,K02065,42,9,3,11,12,23,3,1,1,44,43,33,38,39,26,13,24,26
2641943557,NA,15,14,6,18,31,29,18,3,3,58,27,22,38,23,18,28,28,28
2641943558,NA,169,67,37,61,55,71,29,11,2,60,62,52,85,70,46,45,41,52
2641943559,K03405,29,19,5,22,7,21,3,0,1,16,18,16,34,26,20,14,14,16
2641943560,NA,13,5,3,8,4,5,0,2,2,9,6,13,10,17,6,7,5,4
2641943561,NA,32,9,3,11,12,22,5,4,0,32,28,28,38,32,16,15,18,19
2641943562,NA,44,29,11,27,24,32,12,8,5,51,46,42,68,35,24,33,32,28
2641943563,K06925,14,7,4,6,5,7,3,4,1,12,8,9,8,15,4,14,3,11
2641943564,NA,202,74,24,113,120,145,23,12,4,302,158,166,149,117,66,129,165,124
2641943565,K05275,158,86,36,65,93,105,28,12,8,173,132,118,163,151,90,123,119,113
2641943566,NA,138,45,32,87,74,85,31,28,8,135,103,133,180,165,93,107,132,118
2641943567,NA,305,103,72,126,157,172,53,27,16,345,200,182,240,214,125,163,201,131
2641943568,NA,11,1,3,3,5,7,0,1,1,23,4,9,10,5,8,3,3,1
2641943569,NA,12,4,2,7,6,22,2,0,0,16,13,14,10,7,7,7,11,11
2641943570,K19171,60,31,15,37,25,29,7,1,3,42,45,48,38,34,23,24,31,34
2641943571,NA,36,17,6,17,17,20,17,12,4,39,38,34,58,41,36,46,40,38
2641943572,NA,13,7,0,11,13,10,8,6,2,47,32,22,27,40,21,40,29,33
2641943573,NA,12,6,4,13,8,9,1,0,1,59,40,40,38,27,17,20,29,17
2641943574,K00703,232,107,74,195,191,209,99,60,20,559,395,335,326,278,237,360,390,348
2641943575,K00703,218,86,60,107,112,148,43,28,18,458,315,265,269,232,143,204,227,161
2641943576,NA,290,111,42,118,174,204,39,25,7,288,216,166,246,225,123,129,163,124
2641943577,K00986,13,4,3,10,4,9,0,4,0,24,17,23,26,24,15,13,22,18
2641943578,NA,7,6,1,8,12,14,0,0,0,26,20,29,30,20,15,7,20,10
2641943579,K03685,29,15,5,28,39,40,10,4,0,87,52,68,108,77,74,61,87,59
2641943580,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943581,K02501,45,36,10,36,41,45,12,8,3,123,65,69,69,73,59,85,67,75
2641943582,K08316,40,14,5,21,22,31,10,4,2,72,37,36,43,36,20,25,49,34
2641943583,K02096,2512,1210,683,2149,2214,2583,822,494,250,7491,4910,4034,4420,3332,2510,4378,4525,3961
2641943584,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943585,NA,3304,1443,573,1604,1723,1948,493,261,90,2586,1871,1827,2565,2035,1192,1546,1454,1615
2641943586,K03149,1145,491,191,395,483,562,141,103,24,700,429,476,778,704,450,442,493,457
2641943587,NA,30372,16457,11205,19655,22167,22426,9468,7208,3478,35228,26658,22378,34292,30843,23150,29070,30020,28623
2641943588,NA,92,45,6,40,50,60,10,11,2,78,42,46,92,73,38,41,47,38
2641943589,NA,71,28,7,13,31,36,11,10,1,50,31,35,88,80,43,37,46,61
2641943590,NA,156,67,62,493,436,510,68,54,11,1109,844,643,286,252,179,597,576,434
2641943591,NA,200,83,25,63,73,85,25,14,7,144,72,63,227,146,69,67,92,84
2641943592,K08641,18,3,2,0,7,8,9,4,0,9,18,22,27,18,16,8,13,14
2641943593,NA,17,15,6,9,9,5,5,6,1,13,12,8,18,20,14,19,13,12
2641943594,NA,339,156,90,97,117,99,116,76,46,201,117,108,338,276,205,181,167,171
2641943595,K17247,77,25,4,11,15,15,7,2,0,52,32,31,59,49,30,13,29,30
2641943596,K18912,150,83,45,95,112,87,38,23,11,142,121,123,161,131,97,139,110,96
2641943597,NA,73,20,15,23,43,23,4,5,0,18,21,16,38,35,24,27,27,22
2641943598,NA,49,13,5,16,19,27,4,2,0,24,21,22,48,39,19,17,19,15
2641943599,NA,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0
2641943600,NA,395,152,21,170,226,288,33,18,8,412,285,319,448,344,186,263,263,245
2641943601,K00231,896,412,176,390,513,571,124,85,15,812,627,604,551,473,350,462,520,448
2641943602,NA,540,288,74,245,301,348,63,42,11,517,349,364,407,296,251,363,385,296
2641943603,NA,324,168,69,144,156,177,37,27,8,295,205,182,212,171,124,299,247,214
2641943604,NA,351,140,52,114,135,209,36,31,3,226,198,178,269,196,129,144,148,147
2641943605,NA,149,67,20,66,84,86,33,26,6,124,122,121,206,200,149,155,118,152
2641943606,NA,8,4,0,2,2,4,1,0,0,6,5,6,6,5,5,4,5,3
2641943607,NA,94,22,14,30,49,36,11,3,5,48,38,40,46,47,28,46,52,62
2641943608,NA,10,1,1,3,5,8,0,0,0,13,4,4,9,9,3,5,11,5
2641943609,NA,23,8,2,7,11,11,3,2,0,14,13,7,22,20,13,14,14,16
2641943610,NA,1,0,0,3,2,0,0,1,0,0,4,0,3,3,1,3,2,5
2641943611,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943612,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943613,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943614,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943615,NA,19,3,2,2,9,16,5,1,0,22,18,13,17,22,17,8,14,11
2641943616,NA,707,260,95,418,500,631,81,69,11,1595,991,908,964,762,419,809,989,780
2641943617,NA,371,144,74,285,384,324,113,63,20,1002,546,587,612,500,382,661,678,653
2641943618,NA,144,69,21,136,158,176,36,19,6,770,373,426,395,290,193,307,343,364
2641943619,NA,36,7,2,10,12,19,2,2,1,21,19,22,29,20,14,13,21,11
2641943620,NA,48,10,6,8,13,26,2,2,0,41,31,26,46,31,16,22,25,26
2641943621,NA,39,5,1,11,15,30,2,4,0,48,26,28,20,34,18,18,20,13
2641943622,NA,348,185,98,159,184,195,84,60,14,410,287,295,460,323,243,284,295,293
2641943623,NA,12278,4616,1265,5593,6986,7860,1014,525,99,12818,10138,9790,11976,9953,6547,6713,7513,7313
2641943624,K02108,14849,5992,1879,6523,7458,9979,1771,962,200,16586,13611,12515,14297,11504,7372,6970,8856,6746
2641943625,K02110,9603,4665,2106,5034,5940,5891,1735,1079,360,10366,8390,8469,9472,8040,5782,7232,7214,6544
2641943626,K02109,6574,2555,843,2688,3335,3654,617,375,79,5815,4584,4844,6278,5054,3524,3894,4081,3576
2641943627,K02109,4046,1705,518,1605,1997,2258,460,289,61,3649,2756,3109,3842,3282,2162,2497,2501,2106
2641943628,K02113,4551,1896,682,1991,2315,2602,461,248,51,4434,3693,3726,4260,3668,2647,2892,2995,2712
2641943629,K02111,16661,9106,5180,9401,11168,10622,3654,2339,1054,16281,13470,14520,15358,13461,10900,11935,11661,10922
2641943630,NA,505,198,45,274,288,345,27,19,6,728,495,532,462,371,267,311,315,288
2641943631,K02115,4748,2154,961,2471,2981,3161,734,399,156,6136,4469,5138,4991,4131,2963,3887,4052,3459
2641943632,NA,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
2641943633,NA,0,1,0,0,1,0,0,0,0,5,1,0,0,1,0,0,1,1
2641943634,NA,2,0,1,1,0,0,0,1,0,2,3,3,3,2,2,0,1,0
2641943635,NA,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2641943636,K14645,878,458,235,507,644,662,161,91,38,1145,923,917,902,832,574,892,989,884
2641943637,NA,185,50,29,116,136,177,20,9,2,285,192,214,243,180,114,168,199,168
2641943638,K09835,409,195,102,208,208,203,81,40,22,309,252,272,332,335,202,291,266,250
2641943639,K00761,114,34,18,58,58,74,22,9,0,205,109,96,206,133,90,85,132,113
2641943640,NA,569,226,54,245,291,379,55,21,7,450,294,288,269,228,135,216,215,204
2641943641,K02221,681,266,64,368,368,493,76,42,4,639,478,413,499,318,213,242,305,275
2641943642,NA,789,341,97,363,365,442,129,67,22,650,543,589,809,794,492,431,523,438
2641943643,K00014,119,81,28,66,97,91,28,25,16,205,154,150,191,178,145,177,168,177
2641943644,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2641943645,NA,89,27,9,33,28,37,5,6,3,111,88,96,101,101,59,82,99,78
2641943646,NA,27,29,9,12,27,23,10,10,1,45,35,52,68,44,41,48,48,66
2641943647,NA,2,0,0,0,1,0,1,0,0,1,1,3,3,0,2,0,2,2
2641943648,NA,2,1,0,0,1,2,0,1,0,4,3,6,3,4,1,0,3,1
2641943649,NA,76,19,2,20,39,43,2,4,0,77,74,68,78,67,42,39,35,41
2641943650,K07052,188,109,47,109,119,113,20,18,7,177,137,162,148,123,94,107,73,106
2641943651,K22305,562,238,120,377,366,449,150,111,29,817,708,646,902,906,671,472,561,454
2641943652,NA,61,20,4,51,37,55,9,2,0,97,85,94,106,115,50,47,58,47
2641943653,K01465,38,17,7,38,31,40,9,10,5,65,60,53,102,76,55,32,52,41
2641943654,K03100,251,106,33,153,179,195,40,19,6,180,144,167,233,209,102,123,121,93
2641943655,K01465,339,167,115,205,181,202,99,72,29,391,275,291,456,377,253,301,324,288
2641943656,NA,126,38,11,43,36,76,9,5,0,85,84,61,111,85,61,53,61,64
2641943657,NA,40,18,6,10,18,27,4,2,1,23,13,16,30,27,20,22,17,15
2641943658,NA,2,5,3,7,7,7,0,2,0,8,5,5,13,9,2,6,3,5
2641943659,K00986,1,3,0,0,0,2,1,0,0,4,0,2,2,3,0,1,1,0
2641943660,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943661,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943662,K01358,925,422,193,515,683,738,164,110,28,1007,769,760,822,693,567,661,669,634
2641943663,K10532,99,34,14,66,66,106,23,13,3,125,94,83,95,106,72,78,78,57
2641943664,NA,18,10,0,12,8,21,0,1,0,14,11,11,14,10,7,5,14,7
2641943665,NA,6,1,0,2,3,8,1,0,0,14,5,8,7,6,6,0,7,6
2641943666,NA,23,14,1,15,9,11,0,1,1,19,16,23,25,15,11,6,13,11
2641943667,NA,37,13,2,20,22,29,2,0,0,39,21,30,37,19,19,18,19,6
2641943668,K03526,1752,872,411,910,1041,1179,410,242,82,2070,1597,1479,2120,1902,1281,1474,1551,1326
2641943669,NA,23,5,0,8,21,21,1,0,0,31,30,24,28,25,12,9,8,13
2641943670,NA,5,1,2,4,2,6,0,0,0,9,3,5,5,8,2,3,5,0
2641943671,NA,13,11,0,14,6,12,1,0,0,12,6,11,12,14,7,7,5,4
2641943672,NA,9,4,0,0,6,5,0,2,0,8,8,7,11,9,5,8,7,5
2641943673,NA,8,1,0,2,2,2,0,0,0,3,4,4,6,5,1,3,3,2
2641943674,K03797,497,244,169,292,339,339,119,55,32,473,354,364,510,438,319,459,421,460
2641943675,NA,64,21,17,48,45,54,25,21,12,224,141,86,122,113,78,125,157,125
2641943676,K01923,204,76,33,109,134,155,49,37,8,309,204,231,324,237,177,180,204,169
2641943677,NA,212,80,22,132,88,170,13,11,1,411,229,234,278,165,78,126,144,102
2641943678,NA,131,42,10,82,67,128,6,5,1,284,173,135,200,154,77,52,96,73
2641943679,NA,226,91,44,94,110,128,45,31,12,260,189,199,258,210,126,122,155,129
2641943680,NA,277,146,94,134,158,131,87,55,38,242,191,186,253,216,168,233,189,216
2641943681,NA,3,0,0,1,0,0,0,0,0,2,2,1,0,5,0,2,0,0
2641943682,NA,41,32,15,23,27,35,13,11,2,44,32,37,33,32,30,40,29,33
2641943683,K01076,31,16,0,17,24,27,3,3,0,47,20,21,24,26,21,10,16,19
2641943684,K02437,123,50,27,105,97,121,20,21,4,288,221,180,210,225,130,172,190,169
2641943685,NA,14,3,2,5,6,13,3,1,0,24,13,21,27,17,5,22,20,10
2641943686,K00281,2161,1514,997,1306,1637,1466,609,427,217,1074,1011,1118,1230,1152,1021,1063,789,832
2641943687,NA,1,1,0,1,0,1,1,0,0,2,0,1,1,0,0,0,0,1
2641943688,NA,12,2,0,6,8,11,1,2,0,21,16,9,19,10,4,5,8,5
2641943689,K01658,132,61,11,66,51,58,22,6,0,124,106,99,147,119,77,79,86,74
2641943690,NA,12,3,0,4,9,16,0,0,0,26,14,14,24,11,8,10,17,10
2641943691,NA,6,0,0,2,0,1,1,0,0,11,3,8,2,6,2,5,1,1
2641943692,NA,8,3,2,7,7,11,3,0,0,14,18,10,13,12,3,18,10,11
2641943693,NA,1,1,0,2,1,3,0,0,0,6,3,2,5,2,2,0,0,0
2641943694,NA,298,166,88,253,315,313,73,62,19,565,443,431,337,364,253,419,429,382
2641943695,K01406,4,5,1,7,7,3,2,3,3,14,10,14,5,4,4,9,7,6
2641943696,NA,157,60,26,85,102,126,20,13,4,123,76,86,134,115,71,88,86,87
2641943697,K03101,133,57,16,85,107,119,8,9,1,171,118,123,58,55,34,50,58,40
2641943698,K03523,502,213,42,271,331,377,21,24,9,604,402,400,349,262,153,172,253,220
2641943699,K01012,1351,645,279,778,852,983,260,162,61,1618,1132,1047,1033,867,624,846,883,754
2641943700,K02040,469,179,60,300,278,340,64,54,21,739,497,474,661,471,292,347,381,323
2641943701,K02040,273,100,45,118,142,155,73,37,15,455,254,234,397,291,176,226,236,218
2641943702,K02040,489,218,102,267,290,283,100,90,12,802,464,423,685,614,440,460,447,499
2641943703,K02037,597,206,49,267,269,419,55,25,7,967,538,480,779,636,352,302,442,342
2641943704,K02038,583,238,86,295,370,460,88,66,4,836,496,490,717,562,428,410,539,481
2641943705,K02036,534,258,102,283,349,391,87,38,19,569,426,456,708,530,325,394,399,391
2641943706,NA,470,157,63,244,340,340,37,35,8,880,550,525,599,486,310,474,460,455
2641943707,NA,912,343,105,391,402,515,125,74,20,1036,624,634,1028,773,488,555,612,495
2641943708,NA,72,39,14,39,55,57,7,3,3,101,59,51,73,44,23,37,52,28
2641943709,K00392,5813,2643,1310,3309,3803,4084,1218,726,275,5524,4113,4259,5195,4417,3198,3757,3549,3362
2641943710,K09761,224,65,20,140,127,180,16,13,1,233,173,194,181,137,104,104,113,124
2641943711,NA,67,23,9,30,48,58,12,4,1,98,54,49,95,89,53,60,64,47
2641943712,NA,1979,839,420,1174,1563,1545,274,187,65,2238,1551,1655,1706,1395,945,1625,1532,1329
2641943713,K01046,26,7,1,12,14,25,3,1,0,19,19,18,45,29,24,12,14,11
2641943714,NA,146,62,27,75,106,109,36,23,5,166,130,117,199,149,109,87,97,73
2641943715,K07080,532,182,79,152,205,207,62,42,10,202,139,121,279,252,160,145,136,183
2641943716,NA,27,20,24,32,42,35,17,12,18,100,48,42,41,48,37,26,26,27
2641943717,NA,37,12,6,14,12,13,3,1,2,10,10,14,17,14,4,16,7,11
2641943718,NA,5,0,0,1,2,4,0,0,0,4,8,0,2,4,6,2,4,3
2641943719,NA,25,11,9,13,10,25,9,3,0,29,20,17,21,18,20,19,23,16
2641943720,NA,1,4,3,5,6,2,3,2,0,5,1,3,5,5,0,5,3,6
2641943721,NA,1,3,0,0,0,8,0,0,0,3,0,2,2,2,7,0,3,5
2641943722,NA,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,2,0
2641943723,NA,0,1,0,2,1,1,0,0,0,5,3,2,0,1,1,0,2,0
2641943724,NA,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1
2641943725,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2641943726,K05540,107,65,24,73,71,53,28,17,6,73,61,75,69,77,47,56,48,49
2641943727,NA,51,22,4,32,31,36,1,1,2,76,50,61,65,55,23,29,34,32
2641943728,NA,3,0,1,3,0,6,1,0,2,4,2,1,4,6,2,3,0,0
2641943729,K00974,149,96,48,94,116,139,60,23,7,188,147,152,153,167,148,166,161,171
2641943730,NA,3,3,5,2,4,2,0,1,0,3,0,1,2,1,0,2,4,3
2641943731,NA,3,0,1,1,1,0,0,2,0,5,3,3,0,3,1,0,0,0
2641943732,NA,65,39,20,30,46,40,17,5,4,53,51,42,73,66,48,30,45,40
2641943733,NA,27,22,4,16,20,9,9,4,0,18,12,20,38,26,21,17,12,20
2641943734,K07496,235,77,32,69,87,139,25,8,2,164,128,133,155,113,69,82,74,61
2641943735,NA,18,10,3,0,9,4,0,0,0,9,12,9,12,5,11,10,7,11
2641943736,K09989,45,5,8,17,11,21,5,2,0,18,26,18,39,45,22,17,17,26
2641943737,NA,58,21,4,21,18,23,7,5,1,44,29,34,55,56,24,26,35,33
2641943738,NA,8,1,1,3,2,8,0,0,3,4,9,5,4,10,4,5,7,1
2641943739,K01243,2,8,3,4,2,3,3,3,1,18,7,4,11,18,16,3,8,6
2641943740,NA,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2641943741,NA,39,10,0,12,18,17,11,4,0,64,29,30,87,50,36,36,43,41
2641943742,NA,14,0,0,7,9,7,0,0,0,10,8,6,11,9,7,2,6,6
2641943743,K00794,323,130,50,151,170,191,60,26,10,380,265,232,344,317,165,186,216,184
2641943744,NA,283,134,64,184,117,131,51,45,47,278,171,142,111,141,95,299,126,117
2641943745,K23054,3924,1857,872,2333,2941,3163,451,266,117,3482,2501,2357,1534,1250,904,1637,1876,1661
2641943746,NA,7,6,4,16,19,15,4,6,5,21,23,21,33,18,16,17,20,15
2641943747,NA,7,4,1,3,6,11,1,0,2,18,1,7,9,9,8,6,15,7
2641943748,NA,20,11,4,5,10,4,4,2,3,11,10,10,19,18,8,11,11,10
2641943749,K06946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943750,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943751,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943752,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943753,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943754,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943755,NA,57,45,25,19,27,31,8,6,8,20,27,25,23,21,19,24,15,23
2641943756,NA,3,1,2,7,3,5,0,2,0,9,7,7,3,4,1,4,4,1
2641943757,NA,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,1
2641943758,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2641943759,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943760,NA,1,0,0,2,0,0,0,0,0,3,1,0,0,0,1,0,0,1
2641943761,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2641943762,NA,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0
2641943763,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2641943764,NA,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0
2641943765,K02642,95,53,18,46,40,39,23,19,10,90,93,69,81,86,56,130,101,83
2641943766,K01735,56,38,28,34,40,52,20,19,2,70,59,50,57,72,47,76,70,64
2641943767,NA,153,43,24,66,69,72,8,4,2,105,54,43,70,84,35,38,46,47
2641943768,NA,23,13,2,11,12,20,4,3,1,46,21,10,16,20,17,18,20,20
2641943769,NA,1,2,0,1,0,2,0,0,0,1,1,0,5,2,2,1,2,4
2641943770,NA,16,13,1,12,17,13,5,1,1,17,15,16,22,26,13,21,9,18
2641943771,K06162,16,7,2,8,10,12,1,3,1,9,7,3,10,11,10,3,7,9
2641943772,K05780,1,1,0,0,1,1,0,0,0,1,0,1,1,1,3,1,0,0
2641943773,K05781,1,0,2,2,1,1,2,0,0,3,1,0,2,3,1,1,1,0
2641943774,K06163,0,0,2,3,1,1,0,0,1,5,1,1,5,0,1,4,3,1
2641943775,K06164,1,2,2,2,2,2,0,0,0,6,3,7,3,4,2,1,2,3
2641943776,K06165,0,1,1,1,3,2,0,0,0,1,0,2,4,3,1,1,3,1
2641943777,K06166,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,4,2,0
2641943778,K02042,0,0,0,1,0,3,1,0,1,9,2,1,1,3,1,4,4,2
2641943779,K02042,1,0,1,2,0,1,0,0,1,14,5,4,6,4,3,1,5,1
2641943780,K02041,2,0,1,1,2,0,1,3,0,8,3,0,10,7,2,0,1,5
2641943781,K02044,11,5,4,15,7,12,5,5,0,21,10,11,23,23,17,12,12,8
2641943782,K22895,21,7,9,16,14,10,16,7,2,27,13,11,35,36,28,36,19,21
2641943783,NA,5,0,2,2,0,4,0,0,1,3,1,3,4,3,1,2,1,0
2641943784,NA,115,86,42,127,114,98,45,38,11,195,147,108,126,120,86,155,117,126
2641943785,NA,9,3,2,6,4,5,0,0,1,10,7,5,15,5,5,2,5,0
2641943786,NA,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
2641943787,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641943788,NA,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2641943789,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2641943790,K00145,452,166,62,206,233,280,94,57,20,510,375,412,438,421,277,213,281,226
2641943791,K03594,81,26,18,46,50,71,2,2,0,58,28,34,61,32,36,20,21,38
2641943792,NA,110,37,25,63,62,85,19,10,4,152,89,136,147,127,71,91,97,81
2641943793,NA,9,3,0,4,3,10,0,0,1,14,14,8,8,3,6,8,7,3
2641943794,NA,128,55,24,92,97,101,55,33,9,230,208,224,281,251,207,189,149,149
