"","L22.1","L22.2","L22.3","R22.1","R22.2","R22.3","L27.1","L27.2","L27.3","R27.1","R27.2","R27.3","L32.1","L32.2","L32.3","R32.1","R32.2","R32.3"
"2433",18.9463011619527,37.0619210702509,51.4196702932199,37.4904880560777,32.5994754777525,30.4115774981739,70.3831461230102,90.3164855788778,132.172399550132,45.1922523181357,58.1317588574583,46.5992879117122,67.8981017670267,66.1647224066862,95.6165400055722,68.0137098176312,74.668720836236,76.8970818164398
"2434",9.47315058097637,30.7084488867793,36.7283359237285,28.7717699035015,21.2275654273737,18.2469464989043,62.5627965537868,34.4062802205249,48.0626907455026,25.00930468091,35.121270976381,38.0152085595547,41.1083745392202,48.4132115170875,53.8345225241457,48.0905018912544,54.3640686790139,53.4007512614166
"2435",165.780135167086,169.425924892575,281.583908748585,210.992979292344,214.550036283813,194.634095988313,307.600416389452,275.250241764199,372.485853277645,245.266689765416,253.720905846615,237.28847923464,351.961588751526,356.643991509211,376.038157332839,456.172760797041,419.847807509011,388.045459166294
"2436",12.3150957552693,10.589120305786,12.2427786412428,22.6686671966981,22.7438201007576,14.1920694991478,41.7085310358579,21.503925137828,0,37.294577155743,35.7268101311462,36.7889115092464,74.3645876496006,70.4681189859829,75.5290316010402,85.8758962343828,68.1188330435837,66.9289415809754
"2437",5.68389034858582,5.29456015289298,0,14.8218208593796,4.54876402015151,15.5436951657333,5.21356637948223,4.30078502756561,0,42.5596939306715,33.9101926668506,28.2048321570889,31.8705375641146,19.365284606835,23.3015097492571,17.1751792468766,29.4744950669353,18.5122604372911
"2438",139.255313540353,115.421411333067,63.6624489344627,191.811799356677,179.676178795985,238.561930152342,96.4509780204213,163.429831047493,60.0783634318782,350.569025263984,324.568986954142,323.129272756215,434.640229678722,402.90550473665,335.863140523775,383.350000790285,404.128076806646,412.253799738136
"2439",106.572944035984,91.0664346297593,110.185007771186,137.755746810704,124.332883217475,153.409513157455,148.586641815244,129.023550826968,36.0470180591269,221.573664278238,225.260565572651,199.273270675085,281.754027740723,287.251721668052,268.369112284547,300.909140405277,307.189737475392,290.500086862106
"2440",10.420465639074,9.53020827520737,4.89711145649713,5.23123089154572,7.58127336691919,12.1646309992696,2.60678318974112,0,0,8.33643489363668,10.8997047857734,7.9709308270034,8.3140532775951,12.91018973789,7.23150302563151,14.4271505673763,10.4798204682437,8.54412020182665
"2441",23.2092189233921,30.7084488867793,26.9341130107342,52.3123089154572,52.3107862317424,64.2022191628115,20.8542655179289,12.9023550826968,0,51.7736482867962,60.553915476519,41.6940997104793,29.0991864715829,22.5928320413075,13.6595057150817,43.2814517021289,44.5392369900355,41.2965809754955
"2442",7.5785204647811,6.35347218347158,4.89711145649713,5.23123089154572,7.58127336691919,2.70325133317101,23.4610487076701,21.503925137828,0,3.51007784995228,4.84431323812152,8.5840793521575,9.69972882386095,6.99301944135708,5.62450235326896,15.8011649071264,5.89489901338705,9.25613021864554
"2443",3.31560270334173,3.17673609173579,0,6.97497452206096,1.51625467338384,4.73068983304927,13.0339159487056,0,0,10.9689932811009,7.87200901194747,7.35778230184929,7.39026958008454,4.84132115170875,13.6595057150817,7.55707886862568,4.5849214548566,11.3921602691022
"2444",37.4189447948567,37.0619210702509,14.6913343694914,29.6436417187591,25.7763294475252,31.0873903314666,5.21356637948223,12.9023550826968,12.0156726863756,37.294577155743,35.121270976381,38.6283570847088,27.713510925317,26.8962286206042,16.8735070598069,26.1062724552524,13.0997755853046,22.0723105213855
"2445",43.5764926724913,54.0045135595084,61.2138932062142,42.7217189476234,49.2782768849747,45.9552726639072,59.9560133640457,73.1133454686154,96.1253814910052,59.2325637179448,58.1317588574583,66.8331892417977,67.8981017670267,79.0749121445762,65.8870275668649,54.2735664201299,74.668720836236,61.9448714632432
"2446",13.2624108133669,12.7069443669432,7.3456671847457,10.4624617830914,9.85565537699494,9.46137966609854,2.60678318974112,12.9023550826968,12.0156726863756,7.45891543114861,3.02769577382595,8.5840793521575,7.39026958008454,10.2205668758296,8.83850369799407,8.24408603850075,11.7897980267741,9.96814023546442
"2447",2.36828764524409,1.0589120305786,0,2.61561544577286,0.758127336691919,1.35162566658551,0,0,0,2.19379865622018,6.0553915476519,0,0.923783697510567,1.61377371723625,0.803500336181279,4.12204301925037,3.27494389632614,2.13603005045666
"2448",25.1038490395874,16.9425924892575,41.6254473802256,27.8998980882439,34.1157301511363,34.4664544979304,67.7763629332691,51.6094203307873,36.0470180591269,31.5907006495706,35.121270976381,33.7231688834759,33.2562131103804,38.1926446412579,44.9960188261516,29.5413083046277,36.6793716388528,21.3603005045666
"2449",0,3.17673609173579,0,27.0280262729862,74.296478995808,39.1971443309797,2.60678318974112,0,0,216.30854750331,260.381836549032,206.631052976934,6.92837773132925,7.53094401376917,2.41050100854384,62.5176524586307,91.0434403178667,111.073562623746
"2450",7.5785204647811,12.7069443669432,26.9341130107342,13.9499490441219,15.1625467338384,10.1371924993913,2.60678318974112,34.4062802205249,24.0313453727513,8.33643489363668,5.44985239288671,7.35778230184929,11.5472962188821,8.60679315859333,4.0175016809064,12.3661290577511,9.82483168897842,10.6801502522833
"2451",19.4199586910016,21.1782406115719,14.6913343694914,11.3343335983491,18.1950560806061,13.5162566658551,7.82034956922335,0,12.0156726863756,10.9689932811009,16.9550963334253,14.1024160785445,31.4086457153593,26.8962286206042,19.2840080683507,10.992114718001,15.7197307023655,18.5122604372911
